ARG_ID,MGE_ID,Donor,Pre,Post,PatientCount
SILP,gene:plasmid:153905,0,1,0,1
SILP,gene:plasmid:153905,1,0,0,2
SILP,gene:plasmid:153906,0,0,1,1
SILP,gene:plasmid:153906,0,1,0,3
SILP,gene:plasmid:153906,1,0,0,1
SILP,gene:plasmid:153906,1,0,1,1
SILP,gene:plasmid:153907,0,1,0,1
SILP,gene:plasmid:153907,1,0,0,2
SILP,gene:plasmid:154026,0,1,0,1
SILP,gene:plasmid:154064,0,1,0,1
SILP,gene:plasmid:154099,0,0,1,1
SILP,gene:plasmid:154100,0,0,1,1
SILP,gene:plasmid:155925,0,1,0,1
SILP,gene:plasmid:155943,0,1,0,1
SILP,gene:plasmid:155964,0,0,1,1
SILP,gene:plasmid:155964,0,1,0,5
SILP,gene:plasmid:156084,0,1,0,1
SILP,gene:plasmid:156110,0,1,0,2
SILP,gene:plasmid:156119,0,1,0,2
SILP,gene:plasmid:156123,0,1,0,2
SILP,gene:plasmid:156134,0,1,0,1
SILP,gene:plasmid:156145,0,1,0,2
SILP,gene:plasmid:156176,0,1,0,2
SILP,gene:plasmid:15825,0,1,0,1
SILP,gene:plasmid:158895,0,1,0,1
SILP,gene:plasmid:15988,0,1,0,1
SILP,gene:plasmid:83606,0,1,0,1
SILP,gene:plasmid:84591,0,1,0,1
SILP,gene:plasmid:84603,0,1,0,1
SILP,gene:plasmid:88316,0,0,1,1
SILP,gene:plasmid:88330,0,1,0,2
SILP,gene:plasmid:88331,0,1,0,2
SILP,gene:plasmid:88334,0,1,0,1
SILP,gene:plasmid:88336,0,1,0,2
SILP,gene:plasmid:88337,0,1,0,2
SILP,gene:plasmid:88338,0,1,0,1
SILP,gene:plasmid:88339,0,1,0,1
SILP,gene:plasmid:88340,0,1,0,1
SILP,gene:plasmid:88409,0,1,0,1
SILP,gene:plasmid:88435,0,1,0,1
SILP,gene:plasmid:88436,0,1,0,1
SILP,gene:plasmid:88437,0,1,0,1
SILP,gene:plasmid:88464,0,1,0,1
SILP,gene:plasmid:88465,0,1,0,1
SILP,gene:plasmid:91743,0,1,0,1
SILP,gene:plasmid:91980,0,1,0,1
SILP,gene:plasmid:92044,0,1,0,1
SILP,gene:plasmid:92045,0,1,0,1
SILP,gene:plasmid:92139,0,1,0,1
SILS,gene:plasmid:139674,0,1,0,2
SILS,gene:plasmid:155925,0,1,0,1
SITABCD,gene:plasmid:123291,0,0,1,2
SITABCD,gene:plasmid:123291,0,1,0,4
SITABCD,gene:plasmid:123291,1,0,0,1
SITABCD,gene:plasmid:123292,0,0,1,2
SITABCD,gene:plasmid:123292,0,1,0,3
SITABCD,gene:plasmid:123292,1,0,0,1
SITABCD,gene:plasmid:123293,0,0,1,2
SITABCD,gene:plasmid:123293,0,1,0,3
SITABCD,gene:plasmid:123293,1,0,0,1
SITABCD,gene:plasmid:123294,0,0,1,2
SITABCD,gene:plasmid:123294,0,1,0,2
SITABCD,gene:plasmid:123294,1,0,0,1
SITABCD,gene:plasmid:123295,0,0,1,2
SITABCD,gene:plasmid:123295,0,1,0,3
SITABCD,gene:plasmid:123295,1,0,0,1
SITABCD,gene:plasmid:123306,0,0,1,1
SITABCD,gene:plasmid:123314,0,0,1,2
SITABCD,gene:plasmid:123314,0,1,0,3
SITABCD,gene:plasmid:123314,1,0,0,1
SITABCD,gene:plasmid:123315,0,1,0,2
SITABCD,gene:plasmid:123316,0,0,1,2
SITABCD,gene:plasmid:123316,0,1,0,3
SITABCD,gene:plasmid:123316,1,0,0,1
SITABCD,gene:plasmid:123317,0,0,1,2
SITABCD,gene:plasmid:123317,0,1,0,2
SITABCD,gene:plasmid:123317,1,0,0,1
SITABCD,gene:plasmid:123318,0,0,1,2
SITABCD,gene:plasmid:123318,0,1,0,3
SITABCD,gene:plasmid:123318,1,0,0,1
SITABCD,gene:plasmid:123319,0,0,1,2
SITABCD,gene:plasmid:123319,0,1,0,3
SITABCD,gene:plasmid:123319,1,0,0,1
SITABCD,gene:plasmid:16044,0,0,1,1
SITABCD,gene:plasmid:16046,0,0,1,1
SITABCD,gene:plasmid:16046,0,1,0,1
SITABCD,gene:plasmid:16046,0,1,1,1
SITABCD,gene:plasmid:16047,0,0,1,2
SITABCD,gene:plasmid:16047,0,1,0,1
SITABCD,gene:plasmid:27818,0,0,1,1
SITABCD,gene:plasmid:93448,0,0,1,1
SMDA,gene:plasmid:130030,0,1,0,1
SMDA,gene:plasmid:24609,0,1,0,2
SMVA,gene:plasmid:149414,0,1,0,1
SODA,gene:plasmid:119871,0,1,0,2
SODA,gene:plasmid:16162,0,0,1,1
SODA,gene:plasmid:84585,0,0,1,1
SODB,gene:plasmid:154014,0,0,1,1
SODB,gene:plasmid:155982,0,0,1,2
SODB,gene:plasmid:156169,0,0,1,2
SOXRB,gene:plasmid:109300,0,1,0,1
SOXRB,gene:plasmid:117440,0,0,1,1
SOXRB,gene:plasmid:123300,0,0,1,1
SOXRB,gene:plasmid:155982,0,0,1,1
SOXRB,gene:plasmid:156169,0,0,1,1
SUGE,gene:plasmid:109300,0,0,1,7
SUGE,gene:plasmid:109300,0,1,0,5
SUGE,gene:plasmid:109300,0,1,1,3
SUGE,gene:plasmid:109300,1,0,0,1
SUGE,gene:plasmid:117440,0,1,0,1
SUGE,gene:plasmid:155982,0,1,0,1
SUGE,gene:plasmid:156169,0,1,0,1
SUGE,gene:plasmid:88431,0,1,0,1
SUGE,gene:plasmid:88432,0,1,0,1
SUGE,gene:plasmid:88433,0,1,0,1
SULI,gene:plasmid:158595,0,0,1,1
SULI,gene:plasmid:87421,0,0,1,1
SULII,gene:plasmid:114186,0,1,0,1
SULII,gene:plasmid:117715,0,1,0,1
SULII,gene:plasmid:117738,0,1,0,1
SULII,gene:plasmid:117739,0,1,0,1
SULII,gene:plasmid:117740,0,1,0,1
SULII,gene:plasmid:117818,0,1,0,1
SULII,gene:plasmid:117823,0,1,0,1
SULII,gene:plasmid:121397,0,1,0,1
SULII,gene:plasmid:121398,0,1,0,1
SULII,gene:plasmid:121399,0,1,0,1
SULII,gene:plasmid:121400,0,1,0,1
SULII,gene:plasmid:121401,0,1,0,1
SULII,gene:plasmid:121403,0,1,0,1
SULII,gene:plasmid:121404,0,1,0,1
SULII,gene:plasmid:121405,0,1,0,1
SULII,gene:plasmid:121406,0,1,0,1
SULII,gene:plasmid:121408,0,1,0,1
SULII,gene:plasmid:121409,0,1,0,1
SULII,gene:plasmid:121489,0,1,0,1
SULII,gene:plasmid:121495,0,1,0,1
SULII,gene:plasmid:121496,0,1,0,1
SULII,gene:plasmid:121498,0,1,0,1
SULII,gene:plasmid:121499,0,1,0,1
SULII,gene:plasmid:121500,0,1,0,1
SULII,gene:plasmid:121505,0,1,0,1
SULII,gene:plasmid:121506,0,1,0,1
SULII,gene:plasmid:121508,0,1,0,1
SULII,gene:plasmid:121510,0,1,0,1
SULII,gene:plasmid:121523,0,1,0,1
SULII,gene:plasmid:121554,0,1,0,1
SULII,gene:plasmid:121555,0,1,0,1
SULII,gene:plasmid:121556,0,1,0,1
SULII,gene:plasmid:121557,0,1,0,1
SULII,gene:plasmid:121558,0,1,0,1
SULII,gene:plasmid:121559,0,1,0,1
SULII,gene:plasmid:121560,0,1,0,1
SULII,gene:plasmid:121561,0,1,0,1
SULII,gene:plasmid:121562,0,1,0,1
SULII,gene:plasmid:121564,0,1,0,1
SULII,gene:plasmid:121577,0,1,0,1
SULII,gene:plasmid:121578,0,1,0,1
SULII,gene:plasmid:121579,0,1,0,1
SULII,gene:plasmid:121580,0,1,0,1
SULII,gene:plasmid:121582,0,1,0,1
SULII,gene:plasmid:121583,0,1,0,1
SULII,gene:plasmid:121584,0,1,0,1
SULII,gene:plasmid:121585,0,1,0,1
SULII,gene:plasmid:121892,0,1,0,1
SULII,gene:plasmid:130001,0,0,1,1
SULII,gene:plasmid:130003,0,0,1,1
SULII,gene:plasmid:130008,0,0,1,1
SULII,gene:plasmid:135202,0,0,1,1
SULII,gene:plasmid:135202,0,1,1,1
SULII,gene:plasmid:140955,0,0,1,1
SULII,gene:plasmid:140955,0,1,0,2
SULII,gene:plasmid:141250,0,0,1,1
SULII,gene:plasmid:148218,0,1,0,1
SULII,gene:plasmid:157659,0,0,1,1
SULII,gene:plasmid:157713,0,1,0,1
SULII,gene:plasmid:158874,0,1,0,1
SULII,gene:plasmid:158916,0,0,1,2
SULII,gene:plasmid:158916,0,1,0,1
SULII,gene:plasmid:158916,1,0,1,1
SULII,gene:plasmid:19406,0,1,0,1
SULII,gene:plasmid:19408,0,1,0,1
SULII,gene:plasmid:19409,0,1,0,1
SULII,gene:plasmid:19728,0,1,0,1
SULII,gene:plasmid:19743,0,0,1,1
SULII,gene:plasmid:19743,1,0,1,1
SULII,gene:plasmid:19744,0,0,1,1
SULII,gene:plasmid:24263,0,0,1,1
SULII,gene:plasmid:24263,0,1,0,1
SULII,gene:plasmid:24743,0,1,0,1
SULII,gene:plasmid:30134,0,0,1,1
SULIII,gene:plasmid:117750,0,1,1,1
SULIII,gene:plasmid:117769,0,1,1,1
SULIII,gene:plasmid:117835,0,1,1,1
TEM,gene:plasmid:119647,0,1,1,1
TEM,gene:plasmid:119649,0,0,1,1
TEM,gene:plasmid:119649,0,1,1,1
TEM,gene:plasmid:123182,0,0,1,2
TEM,gene:plasmid:123182,0,1,1,1
TEM,gene:plasmid:123312,0,0,1,1
TEM,gene:plasmid:139598,0,0,1,1
TEM,gene:plasmid:139599,0,0,1,1
TEM,gene:plasmid:139599,0,1,0,1
TEM,gene:plasmid:139605,0,1,0,1
TEM,gene:plasmid:148146,0,0,1,2
TEM,gene:plasmid:148146,0,1,0,1
TEM,gene:plasmid:148147,0,0,1,1
TEM,gene:plasmid:148149,0,0,1,2
TEM,gene:plasmid:148219,0,1,0,1
TEM,gene:plasmid:158872,0,0,1,1
TEM,gene:plasmid:158872,0,1,0,1
TEM,gene:plasmid:15978,0,0,1,2
TEM,gene:plasmid:15979,0,0,1,1
TEM,gene:plasmid:15979,0,1,1,1
TEM,gene:plasmid:15980,0,1,0,1
TEM,gene:plasmid:15988,0,1,0,1
TEM,gene:plasmid:19383,1,0,0,1
TEM,gene:plasmid:19387,1,0,0,1
TEM,gene:plasmid:19403,0,1,0,1
TEM,gene:plasmid:19404,0,1,0,1
TEM,gene:plasmid:19727,0,1,0,1
TEM,gene:plasmid:19728,0,1,1,1
TEM,gene:plasmid:19729,0,1,0,1
TEM,gene:plasmid:19732,0,0,1,1
TEM,gene:plasmid:84461,0,1,0,1
TEM,gene:plasmid:84548,0,0,1,1
TEM,gene:plasmid:84549,0,0,1,1
TEM,gene:plasmid:84599,0,0,1,1
TEM,gene:plasmid:91743,0,1,0,1
TEM,gene:plasmid:91745,0,1,0,1
TEM,gene:plasmid:91746,0,1,0,1
TEM,gene:plasmid:91747,0,1,0,1
TEM,gene:plasmid:91748,0,1,0,1
TEM,gene:plasmid:91749,0,1,0,1
TEM,gene:plasmid:91750,0,1,0,1
TERB,gene:plasmid:155919,0,1,0,4
TERB,gene:plasmid:155929,0,1,0,4
TERB,gene:plasmid:155947,0,1,0,5
TERB,gene:plasmid:155951,0,1,0,3
TERB,gene:plasmid:155957,0,1,0,1
TERB,gene:plasmid:155959,0,1,0,1
TERB,gene:plasmid:155985,0,1,0,1
TERB,gene:plasmid:155987,0,1,0,4
TERB,gene:plasmid:156009,0,1,0,3
TERB,gene:plasmid:156020,0,1,0,3
TERB,gene:plasmid:156022,0,1,0,3
TERB,gene:plasmid:156023,0,1,0,3
TERB,gene:plasmid:156025,0,1,0,4
TERB,gene:plasmid:156032,0,1,0,1
TERB,gene:plasmid:156038,0,1,0,4
TERB,gene:plasmid:156047,0,1,0,1
TERB,gene:plasmid:156050,0,1,0,1
TERB,gene:plasmid:156075,0,1,0,1
TERB,gene:plasmid:156077,0,1,0,1
TERB,gene:plasmid:156115,0,1,0,1
TERB,gene:plasmid:156120,0,1,0,4
TERB,gene:plasmid:156124,0,1,0,4
TERB,gene:plasmid:156136,0,1,0,3
TERB,gene:plasmid:156155,0,1,0,3
TERB,gene:plasmid:156156,0,1,0,4
TERB,gene:plasmid:156157,0,1,0,4
TERB,gene:plasmid:156161,0,1,0,4
TERB,gene:plasmid:24194,0,1,0,1
TERB,gene:plasmid:24195,0,1,0,1
TERB,gene:plasmid:24202,0,1,0,1
TERB,gene:plasmid:24634,0,1,0,1
TERB,gene:plasmid:24637,0,1,0,1
TERB,gene:plasmid:24639,0,1,0,1
TERD,gene:plasmid:155919,0,1,0,1
TERW,gene:plasmid:117704,0,1,0,1
TERW,gene:plasmid:117783,0,1,0,1
TERW,gene:plasmid:153861,0,1,0,1
TERW,gene:plasmid:153862,0,1,0,1
TERW,gene:plasmid:153863,0,0,1,1
TERW,gene:plasmid:153863,0,1,0,1
TERW,gene:plasmid:153864,0,0,1,1
TERW,gene:plasmid:153864,0,1,0,1
TERW,gene:plasmid:153865,0,0,1,1
TERW,gene:plasmid:153865,0,1,0,1
TERW,gene:plasmid:153866,0,0,1,1
TERW,gene:plasmid:153867,0,1,0,1
TERW,gene:plasmid:153868,0,1,0,1
TERW,gene:plasmid:154074,0,1,0,1
TERW,gene:plasmid:154075,0,1,0,1
TERW,gene:plasmid:154076,0,1,0,1
TERW,gene:plasmid:154077,0,1,0,1
TERW,gene:plasmid:154078,0,1,0,1
TERW,gene:plasmid:154080,0,0,1,1
TERW,gene:plasmid:154080,0,1,0,2
TERW,gene:plasmid:154081,0,0,1,1
TERW,gene:plasmid:154081,0,1,0,2
TERW,gene:plasmid:154082,0,1,0,2
TERW,gene:plasmid:154083,0,1,0,1
TERW,gene:plasmid:24099,0,1,0,1
TERW,gene:plasmid:24100,0,1,0,1
TERW,gene:plasmid:24101,0,1,0,1
TERW,gene:plasmid:24102,0,1,0,1
TERW,gene:plasmid:24229,0,1,0,1
TERW,gene:plasmid:24230,0,1,0,1
TERW,gene:plasmid:24231,0,1,0,1
TERW,gene:plasmid:24232,0,1,0,1
TERW,gene:plasmid:24233,0,1,0,1
TERW,gene:plasmid:24236,0,1,0,1
TERW,gene:plasmid:24237,0,1,0,1
TERW,gene:plasmid:24240,0,1,0,1
TERW,gene:plasmid:24243,0,1,0,1
TERW,gene:plasmid:24290,0,1,0,1
TERW,gene:plasmid:24295,0,1,0,1
TERW,gene:plasmid:24300,0,1,0,1
TERW,gene:plasmid:24302,0,1,0,1
TERW,gene:plasmid:24309,0,1,0,1
TERW,gene:plasmid:24529,0,1,0,1
TERW,gene:plasmid:24530,0,1,0,1
TERW,gene:plasmid:24532,0,1,0,1
TERW,gene:plasmid:24534,0,1,0,1
TERW,gene:plasmid:24555,0,1,0,1
TERW,gene:plasmid:24562,0,1,0,1
TERW,gene:plasmid:24564,0,1,0,1
TERW,gene:plasmid:24565,0,1,0,1
TERW,gene:plasmid:24568,0,1,0,1
TERW,gene:plasmid:24579,0,1,0,1
TERW,gene:plasmid:24580,0,1,0,1
TERW,gene:plasmid:24581,0,1,0,1
TERW,gene:plasmid:24583,0,1,0,1
TERW,gene:plasmid:24584,0,1,0,1
TERW,gene:plasmid:24587,0,1,0,1
TERW,gene:plasmid:24591,0,1,0,1
TERW,gene:plasmid:24594,0,1,0,1
TERW,gene:plasmid:24620,0,1,0,1
TERZ,gene:plasmid:153867,0,0,1,1
TERZ,gene:plasmid:154074,0,0,1,1
TET40,gene:plasmid:147544,0,1,0,2
TET40,gene:plasmid:97786,0,1,0,1
TETA,gene:plasmid:119667,0,1,0,1
TETA,gene:plasmid:119671,0,1,0,1
TETA,gene:plasmid:121416,0,1,0,1
TETA,gene:plasmid:121436,0,1,0,1
TETA,gene:plasmid:121439,0,1,0,1
TETA,gene:plasmid:123181,0,0,1,1
TETA,gene:plasmid:123181,0,1,0,1
TETA,gene:plasmid:123182,0,0,1,1
TETA,gene:plasmid:123182,0,1,0,1
TETA,gene:plasmid:123279,0,1,0,1
TETA,gene:plasmid:123298,0,1,0,1
TETA,gene:plasmid:123299,0,1,0,2
TETA,gene:plasmid:123300,0,1,0,1
TETA,gene:plasmid:123302,0,1,0,1
TETA,gene:plasmid:123303,0,1,0,1
TETA,gene:plasmid:123304,0,1,0,1
TETA,gene:plasmid:123305,0,1,0,2
TETA,gene:plasmid:123306,0,1,0,2
TETA,gene:plasmid:123307,0,1,0,2
TETA,gene:plasmid:123308,0,1,0,1
TETA,gene:plasmid:123309,0,1,0,2
TETA,gene:plasmid:123310,0,1,0,1
TETA,gene:plasmid:123311,0,1,0,1
TETA,gene:plasmid:123313,0,1,0,1
TETA,gene:plasmid:123334,0,1,0,1
TETA,gene:plasmid:123335,0,1,0,1
TETA,gene:plasmid:123336,0,1,0,1
TETA,gene:plasmid:123337,0,1,0,1
TETA,gene:plasmid:123338,0,1,0,1
TETA,gene:plasmid:123341,0,1,0,1
TETA,gene:plasmid:139605,0,1,0,1
TETA,gene:plasmid:148146,0,0,1,1
TETA,gene:plasmid:158835,0,0,1,1
TETA,gene:plasmid:16008,0,1,0,1
TETA,gene:plasmid:16009,0,1,0,1
TETA,gene:plasmid:19402,0,0,1,1
TETA,gene:plasmid:19403,0,0,1,1
TETA,gene:plasmid:19403,0,1,0,1
TETA,gene:plasmid:19413,0,1,0,1
TETA,gene:plasmid:24704,0,1,0,1
TETA,gene:plasmid:24705,0,1,0,1
TETA,gene:plasmid:24706,0,1,0,1
TETA,gene:plasmid:24707,0,1,0,1
TETA,gene:plasmid:24709,0,1,0,1
TETA,gene:plasmid:24710,0,1,0,1
TETA,gene:plasmid:84548,0,1,0,1
TETB,gene:plasmid:119653,0,1,1,1
TETB,gene:plasmid:119654,0,1,1,1
TETB,gene:plasmid:119655,0,1,1,1
TETB,gene:plasmid:119656,0,1,1,1
TETB,gene:plasmid:119657,0,1,1,1
TETB,gene:plasmid:119658,0,1,1,1
TETB,gene:plasmid:119659,0,1,1,1
TETB,gene:plasmid:119660,0,1,1,1
TETB,gene:plasmid:119661,0,1,1,1
TETB,gene:plasmid:119662,0,1,1,1
TETB,gene:plasmid:119757,0,0,1,1
TETB,gene:plasmid:123312,0,0,1,1
TETB,gene:plasmid:139631,0,0,1,1
TETB,gene:plasmid:139661,0,0,1,1
TETB,gene:plasmid:148219,0,0,1,1
TETB,gene:plasmid:148220,0,0,1,1
TETB,gene:plasmid:151296,0,0,1,1
TETB,gene:plasmid:84460,0,0,1,1
TETB,gene:plasmid:84461,0,0,1,1
TETD,gene:plasmid:109133,0,1,0,2
TETD,gene:plasmid:109134,0,1,0,1
TETD,gene:plasmid:136301,0,1,0,2
TETM,gene:plasmid:13101,0,1,0,1
TETM,gene:plasmid:15551,0,0,1,1
TETO,gene:plasmid:21336,0,0,1,1
TETQ,gene:plasmid:117290,1,0,0,3
TETQ,gene:plasmid:138875,0,0,1,1
TETQ,gene:plasmid:141421,0,0,1,1
TETQ,gene:plasmid:141421,0,1,0,1
TETQ,gene:plasmid:141422,0,1,0,1
TETQ,gene:plasmid:141423,0,1,0,1
TETQ,gene:plasmid:141424,0,1,0,1
TETQ,gene:plasmid:141425,0,1,0,1
TETQ,gene:plasmid:141426,0,1,0,1
TETQ,gene:plasmid:141427,0,1,0,1
TETQ,gene:plasmid:141428,0,1,0,1
TETQ,gene:plasmid:141429,0,1,0,1
TETQ,gene:plasmid:141431,0,1,0,1
TETQ,gene:plasmid:146529,0,0,1,1
TETW,gene:plasmid:145991,0,0,1,1
TETX,gene:plasmid:13200,1,0,1,1
TETX,gene:plasmid:13201,1,0,1,1
TETX,gene:plasmid:13202,1,0,1,1
TETX,gene:plasmid:133387,0,0,1,1
TETX,gene:plasmid:133390,0,0,1,1
TETX,gene:plasmid:133396,0,0,1,1
TETX,gene:plasmid:133397,0,0,1,1
TETX,gene:plasmid:133400,0,0,1,1
TETX,gene:plasmid:141421,0,0,1,1
TETX,gene:plasmid:141422,0,0,1,1
TETX,gene:plasmid:141425,0,0,1,1
TETX,gene:plasmid:141428,0,0,1,1
TETX,gene:plasmid:141431,0,0,1,1
TOLC,gene:plasmid:123257,0,0,1,2
TOLC,gene:plasmid:123257,0,1,0,2
UGD,gene:plasmid:155982,0,0,1,1
UGD,gene:plasmid:156169,0,0,1,1
VANC,gene:plasmid:20177,0,1,0,1
VANRA,gene:plasmid:139262,0,1,0,1
VANRA,gene:plasmid:139263,0,1,0,1
VANRA,gene:plasmid:139267,0,1,0,1
VANRA,gene:plasmid:146017,0,1,1,1
VANRA,gene:plasmid:146021,0,0,1,1
VANRA,gene:plasmid:146021,0,1,0,1
VANRA,gene:plasmid:156359,0,1,0,1
VANRA,gene:plasmid:156361,0,1,0,1
VANRA,gene:plasmid:28749,0,1,0,2
VANRA,gene:plasmid:28749,0,1,1,2
YBTP,gene:plasmid:155982,0,0,1,1
YBTP,gene:plasmid:155982,0,1,0,2
YBTP,gene:plasmid:156169,0,0,1,1
YBTP,gene:plasmid:156169,0,1,0,2
YBTP,gene:plasmid:20177,0,1,0,1
YBTP,gene:plasmid:88436,0,1,0,1
YGJH,gene:plasmid:117442,0,0,1,2
YGJH,gene:plasmid:121532,0,0,1,1
YGJH,gene:plasmid:123257,0,0,1,3
YGJH,gene:plasmid:123257,0,1,0,2
YJAA,gene:plasmid:109300,0,0,1,1
YJAA,gene:plasmid:109300,0,1,1,1
YJAA,gene:plasmid:157762,0,0,1,1
YJAA,gene:plasmid:16099,0,0,1,1
YJAA,gene:plasmid:84559,0,0,1,1
YJCG,gene:plasmid:133420,0,0,1,1
YJCG,gene:plasmid:154739,0,1,0,1
YJCG,gene:plasmid:23148,0,0,1,1
YODB,gene:plasmid:155982,0,1,0,1
YODB,gene:plasmid:156169,0,1,0,1
YOGI,gene:plasmid:21828,0,1,0,1
ZINT,gene:plasmid:155982,0,0,1,1
ZINT,gene:plasmid:155982,0,1,0,1
ZINT,gene:plasmid:156169,0,1,1,1
ZNTA,gene:plasmid:120162,0,0,1,1
ZNTA,gene:plasmid:120162,0,1,0,1
ZNTA,gene:plasmid:24694,0,1,0,1
ZNTR,gene:plasmid:151260,0,0,1,14
ZNTR,gene:plasmid:151260,0,1,0,12
ZNTR,gene:plasmid:151260,0,1,1,7
ZNTR,gene:plasmid:151260,1,0,0,1
ZNTR,gene:plasmid:151260,1,1,1,1
ZNUA,gene:plasmid:149415,0,1,0,2
ZNUA,gene:plasmid:153884,0,1,0,1
ZNUA,gene:plasmid:153887,0,1,0,1
ZNUA,gene:plasmid:157415,0,1,0,4
ZNUA,gene:plasmid:20177,0,1,0,1
ZNUA,gene:plasmid:21988,0,1,0,3
ZNUA,gene:plasmid:21989,0,1,0,1
ZNUA,gene:plasmid:89001,0,1,0,1
ZNUA,gene:plasmid:91800,0,1,0,1
ZNUA,gene:plasmid:91801,0,1,0,1
ZRAS,gene:plasmid:123887,0,0,1,2
ZRAS,gene:plasmid:123887,0,1,0,1
ZUPT,gene:plasmid:123257,0,1,0,1
ZUPT,gene:plasmid:123257,1,0,0,2
